id,logged_at,session_id,event_type,market,symbol,detail,cycle_no
1573,2026-07-15T00:37:41.034501+00:00,1e42d58103e5,trade_skip,domestic,006340,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 50.91, ""volume_ratio"": 0.501, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",187
1574,2026-07-15T00:40:28.327739+00:00,1e42d58103e5,trade_skip,domestic,006340,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 40.98, ""volume_ratio"": 0.021, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",188
1575,2026-07-15T00:46:12.815672+00:00,1e42d58103e5,trade_skip,domestic,006340,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 41.77, ""volume_ratio"": 2.264, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",190
1576,2026-07-15T00:49:05.734033+00:00,1e42d58103e5,order_reject_cb_fired,,,"{""market"": ""domestic"", ""side"": ""buy"", ""count"": 5, ""window_min"": 15, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",191
1577,2026-07-15T00:49:05.746090+00:00,1e42d58103e5,trade_skip,domestic,036540,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 63.67, ""volume_ratio"": 2.897, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",191
1578,2026-07-15T01:05:12.899612+00:00,1e42d58103e5,trade_skip,overseas,CLSK,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 308, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay"", ""retry_after_min"": 20}",196
1579,2026-07-15T01:09:31.356733+00:00,1e42d58103e5,pool_refresh,domestic,,"{""pool_size"": 20, ""top_names"": [""SOL SK하이닉스선물단일종목인버스2X"", ""KODEX SK하이닉스단일종목레버리지"", ""KODEX 코스닥150레버리지"", ""TIGER SK하이닉스단일종목레버리지"", ""KODEX 삼성전자단일종목레버리지""]}",198
1580,2026-07-15T01:12:48.429438+00:00,1e42d58103e5,overseas_signal_suppressed,overseas,LCLN,"{""reason"": ""signal_unavailable"", ""failures"": 3, ""threshold"": 3, ""cooldown_minutes"": 180, ""activity_score"": 173.5929, ""price"": 22.5}",198
1581,2026-07-15T01:23:00.538303+00:00,1e42d58103e5,order_reject_cb_released,,,"{""market"": ""domestic"", ""side"": ""buy"", ""elapsed_min"": 33.9}",200
1582,2026-07-15T01:27:32.168976+00:00,1e42d58103e5,trade_skip,overseas,CLSK,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 308, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay"", ""retry_after_min"": 60}",201
1583,2026-07-15T01:38:31.228973+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",204
1584,2026-07-15T01:42:50.997034+00:00,1e42d58103e5,maintenance_skip,domestic,,"{""reason"": ""domestic_balance_lookup_failed"", ""error"": ""VTTC8434R http_error=500 EGW00215 원장에서 허용 가능한 초당 거래건수를 초과하였습니다.""}",205
1585,2026-07-15T01:44:59.306865+00:00,1e42d58103e5,low_trade_frequency,,,"{""cycle_count"": 50, ""trade_count"": 0, ""ratio"": 0.0, ""top_reasons"": {""overseas:skip:no_overseas_candidate"": 38, ""domestic:skip:no_action"": 36, ""overseas:skip:us_open_but_mock_session_not_supported"": 12, ""domestic:skip:domestic_order_reject_halted"": 8, ""domestic:skip:order_rejected"": 6}}",205
1586,2026-07-15T02:28:53.178298+00:00,1e42d58103e5,trade_skip,overseas,CLSK,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 308, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay"", ""retry_after_min"": 60}",215
1587,2026-07-15T02:38:24.474028+00:00,1e42d58103e5,pool_refresh,domestic,,"{""pool_size"": 20, ""top_names"": [""SOL SK하이닉스선물단일종목인버스2X"", ""KODEX SK하이닉스단일종목레버리지"", ""TIGER SK하이닉스단일종목레버리지"", ""KODEX 코스닥150레버리지"", ""KODEX 삼성전자단일종목레버리지""]}",218
1588,2026-07-15T02:47:44.593691+00:00,1e42d58103e5,trade_skip,domestic,0167A0,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 47.21, ""volume_ratio"": 3.788, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",219
1589,2026-07-15T02:52:23.881006+00:00,1e42d58103e5,trade_skip,domestic,0162Z0,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 40.35, ""volume_ratio"": 0.409, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",220
1590,2026-07-15T02:56:51.483047+00:00,1e42d58103e5,trade_skip,domestic,0167A0,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 36.74, ""volume_ratio"": 0.844, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",221
1591,2026-07-15T03:01:38.253280+00:00,1e42d58103e5,trade_skip,domestic,0167A0,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 43.59, ""volume_ratio"": 0.935, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",222
1592,2026-07-15T03:06:18.617012+00:00,1e42d58103e5,trade_skip,domestic,069500,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 46.94, ""volume_ratio"": 0.72, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",223
1593,2026-07-15T03:08:34.485170+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",224
1594,2026-07-15T03:11:03.540800+00:00,1e42d58103e5,trade_skip,domestic,0162Z0,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 61.11, ""volume_ratio"": 0.005, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",224
1595,2026-07-15T03:15:47.837786+00:00,1e42d58103e5,trade_skip,domestic,0167A0,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 49.48, ""volume_ratio"": 0.595, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",225
1596,2026-07-15T03:20:49.348364+00:00,1e42d58103e5,trade_skip,domestic,233740,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 43.38, ""volume_ratio"": 0.592, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",226
1597,2026-07-15T03:25:25.018001+00:00,1e42d58103e5,trade_skip,domestic,233740,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 39.52, ""volume_ratio"": 0.18, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",227
1598,2026-07-15T03:29:56.257198+00:00,1e42d58103e5,trade_skip,overseas,CLSK,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 308, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay"", ""retry_after_min"": 60}",228
1599,2026-07-15T03:29:59.670336+00:00,1e42d58103e5,trade_skip,domestic,069500,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 39.39, ""volume_ratio"": 0.452, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",228
1600,2026-07-15T03:35:18.836495+00:00,1e42d58103e5,trade_skip,domestic,233740,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 38.3, ""volume_ratio"": 0.158, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",229
1601,2026-07-15T03:59:42.646000+00:00,1e42d58103e5,trade_skip,domestic,229200,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 49.69, ""volume_ratio"": 0.259, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",234
1602,2026-07-15T04:05:24.406013+00:00,1e42d58103e5,trade_skip,domestic,0167A0,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 57.17, ""volume_ratio"": 0.293, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",235
1603,2026-07-15T04:10:53.654303+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 47.29, ""volume_ratio"": 0.004, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",236
1604,2026-07-15T04:16:39.001974+00:00,1e42d58103e5,trade_skip,domestic,069500,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 39.27, ""volume_ratio"": 0.284, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",237
1605,2026-07-15T04:16:39.987482+00:00,1e42d58103e5,pool_refresh,domestic,,"{""pool_size"": 20, ""top_names"": [""SOL SK하이닉스선물단일종목인버스2X"", ""KODEX SK하이닉스단일종목레버리지"", ""TIGER SK하이닉스단일종목레버리지"", ""KODEX 코스닥150레버리지"", ""KODEX 삼성전자단일종목레버리지""]}",238
1606,2026-07-15T04:22:16.303318+00:00,1e42d58103e5,trade_skip,domestic,122630,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 46.11, ""volume_ratio"": 2.325, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",238
1607,2026-07-15T04:26:10.792668+00:00,1e42d58103e5,overseas_signal_suppressed,overseas,LCLN,"{""reason"": ""signal_unavailable"", ""failures"": 3, ""threshold"": 3, ""cooldown_minutes"": 180, ""activity_score"": 173.5929, ""price"": 22.5}",239
1608,2026-07-15T04:33:22.328577+00:00,1e42d58103e5,trade_skip,overseas,CLSK,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 308, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay"", ""retry_after_min"": 60}",240
1609,2026-07-15T04:33:24.919790+00:00,1e42d58103e5,trade_skip,domestic,233740,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 49.5, ""volume_ratio"": 0.245, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",240
1610,2026-07-15T04:44:22.567972+00:00,1e42d58103e5,trade_skip,domestic,233740,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 41.53, ""volume_ratio"": 0.31, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",242
1611,2026-07-15T04:49:37.270099+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 48.6, ""volume_ratio"": 0.252, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",243
1612,2026-07-15T04:52:37.593300+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",244
1613,2026-07-15T04:55:43.219057+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 48.21, ""volume_ratio"": 0.167, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",244
1614,2026-07-15T05:01:57.807365+00:00,1e42d58103e5,trade_skip,domestic,0167A0,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 56.67, ""volume_ratio"": 3.454, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",245
1615,2026-07-15T05:05:09.358390+00:00,1e42d58103e5,session_start,,,"{""profile"": ""paper""}",1
1616,2026-07-15T05:05:11.434974+00:00,1e42d58103e5,pool_refresh,domestic,,"{""pool_size"": 20, ""top_names"": [""SOL SK하이닉스선물단일종목인버스2X"", ""KODEX SK하이닉스단일종목레버리지"", ""TIGER SK하이닉스단일종목레버리지"", ""KODEX 코스닥150레버리지"", ""KODEX 삼성전자단일종목레버리지""]}",1
1617,2026-07-15T05:08:17.678751+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",1
1618,2026-07-15T05:13:19.362683+00:00,1e42d58103e5,session_start,,,"{""profile"": ""paper""}",1
1619,2026-07-15T05:13:24.328582+00:00,1e42d58103e5,pool_refresh,domestic,,"{""pool_size"": 20, ""top_names"": [""SOL SK하이닉스선물단일종목인버스2X"", ""KODEX SK하이닉스단일종목레버리지"", ""TIGER SK하이닉스단일종목레버리지"", ""KODEX 코스닥150레버리지"", ""KODEX 삼성전자단일종목레버리지""]}",1
1620,2026-07-15T05:16:21.105215+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",1
1621,2026-07-15T05:29:37.102780+00:00,1e42d58103e5,overseas_signal_suppressed,overseas,LCLN,"{""reason"": ""signal_unavailable"", ""failures"": 3, ""threshold"": 3, ""cooldown_minutes"": 180, ""activity_score"": 173.5929, ""price"": 22.5}",3
1622,2026-07-15T05:36:38.900289+00:00,1e42d58103e5,trade_skip,overseas,CLSK,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 308, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay"", ""retry_after_min"": 60}",4
1623,2026-07-15T05:42:21.159299+00:00,1e42d58103e5,trade_skip,domestic,379800,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 58.01, ""volume_ratio"": 5.0, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",5
1624,2026-07-15T05:54:34.651431+00:00,1e42d58103e5,trade_skip,domestic,069500,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 41.44, ""volume_ratio"": 2.643, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",7
1625,2026-07-15T06:01:07.314124+00:00,1e42d58103e5,trade_skip,domestic,122630,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 39.55, ""volume_ratio"": 0.833, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",8
1626,2026-07-15T06:06:21.214338+00:00,1e42d58103e5,trade_skip,domestic,069500,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 35.72, ""volume_ratio"": 0.991, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",9
1627,2026-07-15T06:11:54.868478+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 35.84, ""volume_ratio"": 0.555, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",10
1628,2026-07-15T06:17:48.659002+00:00,1e42d58103e5,trade_skip,domestic,229200,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 47.43, ""volume_ratio"": 0.873, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",11
1629,2026-07-15T06:22:48.218692+00:00,1e42d58103e5,trade_skip,domestic,229200,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 43.67, ""volume_ratio"": 0.128, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",12
1630,2026-07-15T06:27:05.759750+00:00,1e42d58103e5,trade_skip,domestic,229200,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 43.67, ""volume_ratio"": 0.128, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",13
1631,2026-07-15T06:31:21.421227+00:00,1e42d58103e5,trade_skip,domestic,233740,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 42.6, ""volume_ratio"": 5.272, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",14
1632,2026-07-15T06:37:01.557530+00:00,1e42d58103e5,trade_skip,overseas,CLSK,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 308, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay"", ""retry_after_min"": 60}",17
1633,2026-07-15T06:43:23.854025+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",21
1634,2026-07-15T07:23:26.659443+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",41
1635,2026-07-15T07:38:10.720523+00:00,1e42d58103e5,trade_skip,overseas,CLSK,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 308, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay"", ""retry_after_min"": 60}",48
1636,2026-07-15T07:42:17.192120+00:00,1e42d58103e5,low_trade_frequency,,,"{""cycle_count"": 50, ""trade_count"": 0, ""ratio"": 0.0, ""top_reasons"": {""overseas:skip:us_open_but_mock_session_not_supported"": 50, ""domestic:skip:no_action"": 41, ""domestic:skip:order_rejected"": 9}}",50
1637,2026-07-15T08:00:50.302041+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",61
1638,2026-07-15T08:14:10.418150+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",81
1639,2026-07-15T08:27:30.058205+00:00,1e42d58103e5,low_trade_frequency,,,"{""cycle_count"": 50, ""trade_count"": 0, ""ratio"": 0.0, ""top_reasons"": {""domestic:skip:no_action"": 50, ""overseas:skip:us_open_but_mock_session_not_supported"": 50}}",100
1640,2026-07-15T08:27:30.498448+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",101
1641,2026-07-15T08:38:14.513612+00:00,1e42d58103e5,trade_skip,overseas,CLSK,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 308, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay"", ""retry_after_min"": 60}",116
1642,2026-07-15T08:40:59.590108+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",121
1643,2026-07-15T08:54:33.512742+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",141
1644,2026-07-15T09:01:16.261730+00:00,1e42d58103e5,low_trade_frequency,,,"{""cycle_count"": 50, ""trade_count"": 0, ""ratio"": 0.0, ""top_reasons"": {""domestic:skip:no_action"": 50, ""overseas:skip:us_open_but_mock_session_not_supported"": 50}}",150
1645,2026-07-15T09:08:03.632557+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",161
1646,2026-07-15T09:21:39.513577+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",181
