id,logged_at,session_id,event_type,market,symbol,detail,cycle_no
260,2026-07-09T16:12:54.344273+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",488
261,2026-07-09T16:17:56.773027+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",500
262,2026-07-09T16:17:57.931224+00:00,80c833411326,tv_scan,overseas,,"{""pool_size"": 10, ""threshold"": 2.0, ""fallback_used"": false}",501
263,2026-07-09T16:23:12.434609+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",512
264,2026-07-09T16:24:34.219140+00:00,80c833411326,cb_released,,,"{""elapsed_min"": 30.1, ""trigger"": ""auto_cooldown"", ""type"": ""consecutive""}",515
265,2026-07-09T16:25:51.162126+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""net_profit_below_cost"", ""side"": ""sell"", ""rsi14"": 51.1, ""volume_ratio"": 0.001, ""exit_cooldown_remaining"": 8.0, ""cb_active"": 0}",518
266,2026-07-09T16:26:19.727471+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",519
267,2026-07-09T16:26:46.960988+00:00,80c833411326,tv_scan,overseas,,"{""pool_size"": 10, ""threshold"": 2.0, ""fallback_used"": false}",521
268,2026-07-09T16:28:30.153023+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",524
269,2026-07-09T16:31:40.108464+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",531
270,2026-07-09T16:33:30.225465+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",535
271,2026-07-09T16:35:41.457837+00:00,80c833411326,tv_scan,overseas,,"{""pool_size"": 11, ""threshold"": 2.0, ""fallback_used"": false}",541
272,2026-07-09T16:37:05.712113+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",543
273,2026-07-09T16:38:54.709597+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",547
274,2026-07-09T16:42:12.610031+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",554
275,2026-07-09T16:44:06.038103+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",558
276,2026-07-09T16:45:02.215157+00:00,80c833411326,tv_scan,overseas,,"{""pool_size"": 11, ""threshold"": 2.0, ""fallback_used"": false}",561
277,2026-07-09T16:47:25.020554+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",565
278,2026-07-09T16:49:13.485741+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",569
279,2026-07-09T16:52:37.389312+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",576
280,2026-07-09T16:54:32.113137+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",580
281,2026-07-09T16:54:32.959953+00:00,80c833411326,tv_scan,overseas,,"{""pool_size"": 11, ""threshold"": 2.0, ""fallback_used"": false}",581
282,2026-07-09T16:57:59.390911+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",587
283,2026-07-09T16:59:53.301672+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",591
284,2026-07-09T17:03:09.602872+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",598
285,2026-07-09T17:04:07.697840+00:00,80c833411326,tv_scan,overseas,,"{""pool_size"": 13, ""threshold"": 2.0, ""fallback_used"": false}",601
286,2026-07-09T17:05:14.717997+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",602
287,2026-07-09T17:08:32.609460+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",608
288,2026-07-09T17:10:17.383418+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",611
289,2026-07-09T17:13:34.319211+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",617
290,2026-07-09T17:15:12.909842+00:00,80c833411326,tv_scan,overseas,,"{""pool_size"": 13, ""threshold"": 2.0, ""fallback_used"": false}",621
291,2026-07-09T17:15:49.813855+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",621
292,2026-07-09T17:19:08.353120+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",627
293,2026-07-09T17:20:52.341856+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",630
294,2026-07-09T17:24:12.247172+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",636
295,2026-07-09T17:25:52.704842+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",639
296,2026-07-09T17:26:22.761535+00:00,80c833411326,tv_scan,overseas,,"{""pool_size"": 13, ""threshold"": 2.0, ""fallback_used"": false}",641
297,2026-07-09T17:29:12.422942+00:00,80c833411326,trade_skip,overseas,PCAP,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 2763, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",645
298,2026-07-09T17:31:27.423670+00:00,80c833411326,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",649
299,2026-07-09T17:34:34.174854+00:00,fd0fd634740f,session_start,,,"{""profile"": ""paper""}",1
300,2026-07-09T17:34:39.574080+00:00,fd0fd634740f,tv_scan,overseas,,"{""pool_size"": 18, ""threshold"": 1.8, ""fallback_used"": false}",1
301,2026-07-09T17:35:28.542227+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",1
302,2026-07-09T17:36:05.884076+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",2
303,2026-07-09T17:36:55.139936+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",3
304,2026-07-09T17:37:33.214218+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",4
305,2026-07-09T17:38:23.087654+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",5
306,2026-07-09T17:39:00.216344+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",6
307,2026-07-09T17:39:51.137155+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",7
308,2026-07-09T17:40:27.417224+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",8
309,2026-07-09T17:41:18.244696+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",9
310,2026-07-09T17:41:57.006457+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",10
311,2026-07-09T17:42:48.684555+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",11
312,2026-07-09T17:43:26.032036+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",12
313,2026-07-09T17:44:18.975437+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",13
314,2026-07-09T17:44:57.232310+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",14
315,2026-07-09T17:45:50.028606+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",15
316,2026-07-09T17:46:27.168749+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",16
317,2026-07-09T17:47:18.091148+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",17
318,2026-07-09T17:47:53.075156+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",18
319,2026-07-09T17:48:43.190361+00:00,fd0fd634740f,trade_skip,overseas,ALNY,"{""reason"": ""order_rejected"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",19
320,2026-07-09T17:49:05.583298+00:00,7e84485347cd,session_start,,,"{""profile"": ""paper""}",1
321,2026-07-09T17:49:11.353941+00:00,7e84485347cd,tv_scan,overseas,,"{""pool_size"": 19, ""threshold"": 1.8, ""fallback_used"": false}",1
322,2026-07-09T17:50:00.700841+00:00,7e84485347cd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",1
323,2026-07-09T17:50:00.710283+00:00,7e84485347cd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",1
324,2026-07-09T17:55:46.143513+00:00,7e84485347cd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",9
325,2026-07-09T17:55:46.152511+00:00,7e84485347cd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",9
326,2026-07-09T18:01:35.562606+00:00,302ac412ff47,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",17
327,2026-07-09T18:01:35.574221+00:00,302ac412ff47,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",17
328,2026-07-09T18:01:57.430137+00:00,ccc8b1b9499d,session_start,,,"{""profile"": ""paper""}",1
329,2026-07-09T18:02:03.100184+00:00,ccc8b1b9499d,tv_scan,overseas,,"{""pool_size"": 21, ""threshold"": 1.8, ""fallback_used"": false}",1
330,2026-07-09T18:02:58.854875+00:00,ccc8b1b9499d,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",1
331,2026-07-09T18:02:58.864116+00:00,ccc8b1b9499d,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",1
332,2026-07-09T18:08:15.663882+00:00,d4c59a0b86dd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",8
333,2026-07-09T18:08:15.674998+00:00,d4c59a0b86dd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",8
334,2026-07-09T18:14:04.050367+00:00,d4c59a0b86dd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",15
335,2026-07-09T18:14:04.060062+00:00,d4c59a0b86dd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",15
336,2026-07-09T18:18:39.629603+00:00,d4c59a0b86dd,tv_scan,overseas,,"{""pool_size"": 21, ""threshold"": 1.8, ""fallback_used"": false}",21
337,2026-07-09T18:19:35.567603+00:00,d4c59a0b86dd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",21
338,2026-07-09T18:19:35.577809+00:00,d4c59a0b86dd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",21
339,2026-07-09T18:24:42.631461+00:00,d4c59a0b86dd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",27
340,2026-07-09T18:24:42.640198+00:00,d4c59a0b86dd,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0}",27
341,2026-07-09T18:26:05.655547+00:00,0d5e3918d02d,session_start,,,"{""profile"": ""paper""}",1
342,2026-07-09T18:26:11.307754+00:00,0d5e3918d02d,tv_scan,overseas,,"{""pool_size"": 21, ""threshold"": 1.8, ""fallback_used"": false}",1
343,2026-07-09T18:27:15.425516+00:00,0d5e3918d02d,cb_fired,,,"{""daily_loss_limit_pct"": 0.02, ""session_realised_krw"": -1340740.35, ""type"": ""daily_limit""}",1
344,2026-07-09T18:27:56.035607+00:00,0d5e3918d02d,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 61, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",2
345,2026-07-09T18:27:56.051521+00:00,0d5e3918d02d,trade_skip,overseas,ALNY,"{""reason"": ""no_orderable_qty"", ""side"": ""sell"", ""rsi14"": null, ""volume_ratio"": null, ""exit_cooldown_remaining"": 24.32, ""cb_active"": 1}",2
346,2026-07-09T18:29:01.635544+00:00,0d5e3918d02d,trade_skip,overseas,SMPL,"{""reason"": ""no_orderable_qty"", ""holding_qty"": 1801, ""orderable_qty"": 0, ""note"": ""T+2 pending or API delay""}",3
347,2026-07-09T18:29:01.644788+00:00,0d5e3918d02d,trade_skip,overseas,SMPL,"{""reason"": ""no_orderable_qty"", ""side"": ""sell"", ""rsi14"": 40.43, ""volume_ratio"": 0.978, ""exit_cooldown_remaining"": 10.95, ""cb_active"": 1}",3
348,2026-07-09T18:39:46.985518+00:00,1249ea10d7b3,session_start,,,"{""profile"": ""paper""}",1
