id,logged_at,session_id,event_type,market,symbol,detail,cycle_no
507,2026-07-13T00:49:47.208835+00:00,1e42d58103e5,trade_skip,domestic,073240,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 38.31, ""volume_ratio"": 0.43, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1089
508,2026-07-13T00:55:12.765884+00:00,1e42d58103e5,trade_skip,domestic,475300,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 51.08, ""volume_ratio"": 0.608, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1091
509,2026-07-13T00:57:50.441387+00:00,1e42d58103e5,trade_skip,domestic,073240,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 38.04, ""volume_ratio"": 0.181, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1092
510,2026-07-13T01:02:55.153378+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",1094
511,2026-07-13T01:03:57.802658+00:00,1e42d58103e5,lab_position_state_cleanup,,,"{""count"": 15, ""markets"": [""domestic"", ""overseas""], ""symbols"": [""overseas:ALNY"", ""overseas:BBIO"", ""overseas:BCAR"", ""overseas:CHW"", ""overseas:CINF"", ""overseas:GTLB"", ""overseas:IPX"", ""overseas:KC"", ""overseas:KURA"", ""overseas:MLCO"", ""overseas:PCAP"", ""overseas:PGC"", ""overseas:PSKY"", ""overseas:SMPL"", ""overseas:VMET""]}",1094
512,2026-07-13T01:04:32.365932+00:00,1e42d58103e5,pool_refresh,domestic,,"{""pool_size"": 20, ""top_names"": [""SOL SK하이닉스선물단일종목인버스2X"", ""KODEX SK하이닉스단일종목레버리지"", ""KODEX 코스닥150레버리지"", ""KODEX 삼성전자단일종목레버리지"", ""TIGER SK하이닉스단일종목레버리지""]}",1095
513,2026-07-13T01:12:00.751875+00:00,1e42d58103e5,cooldown_blocked,domestic,379800,"{""reason"": ""reentry_cooldown"", ""remaining_min"": 4}",1096
514,2026-07-13T01:12:13.592952+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 45.32, ""volume_ratio"": 3.898, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1096
515,2026-07-13T01:15:51.550523+00:00,1e42d58103e5,cooldown_blocked,domestic,379800,"{""reason"": ""reentry_cooldown"", ""remaining_min"": 1}",1097
516,2026-07-13T01:16:03.669285+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 35.16, ""volume_ratio"": 2.345, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1097
517,2026-07-13T01:19:49.182999+00:00,1e42d58103e5,trade_skip,domestic,379800,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 35.06, ""volume_ratio"": 0.153, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1098
518,2026-07-13T01:23:35.635788+00:00,1e42d58103e5,trade_skip,domestic,379800,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.14, ""volume_ratio"": 0.041, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1099
519,2026-07-13T01:23:37.080940+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.73, ""volume_ratio"": 0.406, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1099
520,2026-07-13T01:27:21.730336+00:00,1e42d58103e5,rsi_threshold_blocked,,,"{""blocked_count"": 20, ""symbol"": ""EQPT"", ""rsi14"": 38.97, ""threshold"": 30.0, ""strategy_flag"": ""VWAP+VOL+RSI"", ""action_bias"": ""WAIT""}",1100
521,2026-07-13T01:39:04.160859+00:00,1e42d58103e5,trade_skip,domestic,379800,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 23.05, ""volume_ratio"": 2.01, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1103
522,2026-07-13T01:39:05.234245+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 26.06, ""volume_ratio"": 0.089, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1103
523,2026-07-13T01:43:01.437444+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 48.82, ""volume_ratio"": 1.976, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1104
524,2026-07-13T01:43:01.654631+00:00,1e42d58103e5,trade_skip,domestic,379800,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 46.07, ""volume_ratio"": 0.054, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1104
525,2026-07-13T01:46:53.985262+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 48.96, ""volume_ratio"": 1.874, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1105
526,2026-07-13T01:54:35.780130+00:00,1e42d58103e5,rsi_threshold_blocked,,,"{""blocked_count"": 40, ""symbol"": ""FBRX"", ""rsi14"": 54.61, ""threshold"": 30.0, ""strategy_flag"": ""VWAP+VOL+RSI"", ""action_bias"": ""WAIT""}",1107
527,2026-07-13T02:19:05.687202+00:00,1e42d58103e5,rsi_threshold_blocked,,,"{""blocked_count"": 60, ""symbol"": ""VOD"", ""rsi14"": 50.81, ""threshold"": 30.0, ""strategy_flag"": ""VWAP+VOL+RSI"", ""action_bias"": ""WAIT""}",1113
528,2026-07-13T02:19:06.966687+00:00,1e42d58103e5,trade_skip,domestic,379800,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 48.01, ""volume_ratio"": 1.449, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1113
529,2026-07-13T02:21:26.642639+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",1114
530,2026-07-13T02:23:20.685446+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 26.72, ""volume_ratio"": 0.806, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1114
531,2026-07-13T02:23:22.129078+00:00,1e42d58103e5,trade_skip,domestic,069500,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.22, ""volume_ratio"": 0.638, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1114
532,2026-07-13T02:23:23.876088+00:00,1e42d58103e5,pool_refresh,domestic,,"{""pool_size"": 20, ""top_names"": [""SOL SK하이닉스선물단일종목인버스2X"", ""KODEX SK하이닉스단일종목레버리지"", ""KODEX 코스닥150레버리지"", ""TIGER SK하이닉스단일종목레버리지"", ""KODEX 삼성전자단일종목레버리지""]}",1115
533,2026-07-13T02:27:27.599984+00:00,1e42d58103e5,trade_skip,domestic,379800,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 41.75, ""volume_ratio"": 0.215, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1115
534,2026-07-13T02:27:27.826662+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 42.41, ""volume_ratio"": 0.292, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1115
535,2026-07-13T02:27:28.606742+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 18.84, ""volume_ratio"": 0.009, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1115
536,2026-07-13T02:27:28.840764+00:00,1e42d58103e5,trade_skip,domestic,122630,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 19.06, ""volume_ratio"": 0.965, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1115
537,2026-07-13T02:27:29.412148+00:00,1e42d58103e5,trade_skip,domestic,498400,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 20.58, ""volume_ratio"": 0.769, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1115
538,2026-07-13T02:27:30.195623+00:00,1e42d58103e5,trade_skip,domestic,069500,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 21.13, ""volume_ratio"": 0.043, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1115
539,2026-07-13T02:32:11.873481+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 41.67, ""volume_ratio"": 0.058, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1116
540,2026-07-13T02:32:14.033454+00:00,1e42d58103e5,trade_skip,domestic,379800,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 43.43, ""volume_ratio"": 0.019, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1116
541,2026-07-13T02:36:36.679470+00:00,1e42d58103e5,trade_skip,domestic,379800,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 45.88, ""volume_ratio"": 1.762, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1117
542,2026-07-13T02:48:25.794130+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 45.0, ""volume_ratio"": 0.565, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1120
543,2026-07-13T02:48:27.427353+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.77, ""volume_ratio"": 2.112, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1120
544,2026-07-13T02:52:41.531914+00:00,1e42d58103e5,rsi_threshold_blocked,,,"{""blocked_count"": 80, ""symbol"": ""EQPT"", ""rsi14"": 38.97, ""threshold"": 30.0, ""strategy_flag"": ""VWAP+VOL+RSI"", ""action_bias"": ""WAIT""}",1121
545,2026-07-13T03:22:47.850298+00:00,1e42d58103e5,rsi_threshold_blocked,,,"{""blocked_count"": 100, ""symbol"": ""FBRX"", ""rsi14"": 54.61, ""threshold"": 30.0, ""strategy_flag"": ""VWAP+VOL+RSI"", ""action_bias"": ""WAIT""}",1128
546,2026-07-13T03:31:45.942337+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 54.32, ""volume_ratio"": 2.18, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1130
547,2026-07-13T03:36:40.026479+00:00,1e42d58103e5,trade_skip,domestic,379800,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 43.64, ""volume_ratio"": 0.222, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1131
548,2026-07-13T03:36:40.267430+00:00,1e42d58103e5,trade_skip,domestic,498400,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 19.75, ""volume_ratio"": 2.014, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1131
549,2026-07-13T03:45:27.774126+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 35.31, ""volume_ratio"": 0.172, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1133
550,2026-07-13T03:45:29.025279+00:00,1e42d58103e5,trade_skip,domestic,0162Z0,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 35.72, ""volume_ratio"": 0.331, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1133
551,2026-07-13T03:47:57.019661+00:00,1e42d58103e5,tv_scan,overseas,,"{""pool_size"": 30, ""threshold"": 1.8, ""fallback_used"": false}",1134
552,2026-07-13T03:49:47.308766+00:00,1e42d58103e5,rsi_threshold_blocked,,,"{""blocked_count"": 120, ""symbol"": ""VOD"", ""rsi14"": 50.81, ""threshold"": 30.0, ""strategy_flag"": ""VWAP+VOL+RSI"", ""action_bias"": ""WAIT""}",1134
553,2026-07-13T03:49:48.603919+00:00,1e42d58103e5,trade_skip,domestic,498400,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 42.02, ""volume_ratio"": 0.209, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1134
554,2026-07-13T03:49:48.817796+00:00,1e42d58103e5,trade_skip,domestic,0162Z0,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 47.21, ""volume_ratio"": 1.04, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1134
555,2026-07-13T03:49:50.567812+00:00,1e42d58103e5,pool_refresh,domestic,,"{""pool_size"": 20, ""top_names"": [""SOL SK하이닉스선물단일종목인버스2X"", ""KODEX SK하이닉스단일종목레버리지"", ""TIGER SK하이닉스단일종목레버리지"", ""KODEX 코스닥150레버리지"", ""KODEX 삼성전자단일종목레버리지""]}",1135
556,2026-07-13T04:08:16.288094+00:00,1e42d58103e5,trade_skip,domestic,024060,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 44.19, ""volume_ratio"": 0.081, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1138
557,2026-07-13T04:21:41.905102+00:00,1e42d58103e5,rsi_threshold_blocked,,,"{""blocked_count"": 140, ""symbol"": ""EQPT"", ""rsi14"": 38.97, ""threshold"": 30.0, ""strategy_flag"": ""VWAP+VOL+RSI"", ""action_bias"": ""WAIT""}",1141
558,2026-07-13T04:30:00.487042+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.31, ""volume_ratio"": 2.266, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1143
559,2026-07-13T04:30:04.210889+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 62.06, ""volume_ratio"": 2.104, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1143
560,2026-07-13T04:34:27.521227+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.31, ""volume_ratio"": 2.266, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1144
561,2026-07-13T04:34:28.947930+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 62.06, ""volume_ratio"": 2.104, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1144
562,2026-07-13T04:38:32.112128+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.31, ""volume_ratio"": 2.266, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1145
563,2026-07-13T04:38:33.546955+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 62.06, ""volume_ratio"": 2.104, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1145
564,2026-07-13T04:42:28.521234+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.31, ""volume_ratio"": 2.266, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1146
565,2026-07-13T04:42:29.984424+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 62.06, ""volume_ratio"": 2.104, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1146
566,2026-07-13T04:46:26.088628+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.31, ""volume_ratio"": 2.266, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1147
567,2026-07-13T04:46:26.334882+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 62.06, ""volume_ratio"": 2.104, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1147
568,2026-07-13T04:50:35.239110+00:00,1e42d58103e5,rsi_threshold_blocked,,,"{""blocked_count"": 160, ""symbol"": ""FBRX"", ""rsi14"": 54.61, ""threshold"": 30.0, ""strategy_flag"": ""VWAP+VOL+RSI"", ""action_bias"": ""WAIT""}",1148
569,2026-07-13T04:50:36.532182+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.31, ""volume_ratio"": 2.266, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1148
570,2026-07-13T04:50:37.976331+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 62.06, ""volume_ratio"": 2.104, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1148
571,2026-07-13T04:54:39.499897+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.31, ""volume_ratio"": 2.266, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1149
572,2026-07-13T04:54:40.924316+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 62.06, ""volume_ratio"": 2.104, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1149
573,2026-07-13T04:58:34.637077+00:00,1e42d58103e5,trade_skip,domestic,005930,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 27.31, ""volume_ratio"": 2.266, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1150
574,2026-07-13T04:58:35.190924+00:00,1e42d58103e5,trade_skip,domestic,360750,"{""reason"": ""order_rejected"", ""side"": ""buy"", ""rsi14"": 62.06, ""volume_ratio"": 2.104, ""exit_cooldown_remaining"": 0.0, ""cb_active"": 0, ""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.""}",1150
