id,created_at,direction,command,text,success,error
329,2026-07-14T19:36:42.596044+00:00,sent,,"⚠️ 매매 빈도 낮음
범위=최근 50사이클
매매=0건 비율=0.0%
주요원인=domestic:skip:no_action 50회, overseas:skip:no_overseas_candidate 50회
확인=/lab_status /lab_report compare 2026-07-10",1,
330,2026-07-14T19:43:30.754458+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 04:43
건수=1
해외 CLSK 매수접수 +$13.41 x308 전략=VWAP+VOL 주도=VWAP",1,
331,2026-07-14T19:54:10.220456+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 04:54
건수=1
해외 GALT 매수접수 +$5.25 x711 전략=VWAP+RSI 주도=VWAP",1,
332,2026-07-14T20:00:10.906827+00:00,sent,,"[KIS][MARKET_STATE_CHANGE]
from=us_regular
to=both_closed
time=2026-07-15 05:00:09 KST",1,
333,2026-07-14T20:34:15.665024+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 05:34
건수=1
해외 CLSK(가상) 가상매도 +$13.49 x308 수익률=+0.86% 매수=VWAP+VOL (주도:VWAP) 청산=시간 만료 청산(수익)",1,
334,2026-07-14T20:36:28.084153+00:00,sent,,"[KIS][TELEGRAM_CONTROL_START]
profile=paper
loop_interval_sec=25
controller_mode=persistent_service
use /lab_help for commands",1,
335,2026-07-14T20:36:29.523333+00:00,sent,,✅ TradingView Scanner 접근 가능 — 해외 동적 풀 활성화,1,
336,2026-07-14T20:40:14.772309+00:00,received,/lab_portfolio,/lab_portfolio,1,
337,2026-07-14T20:40:21.511498+00:00,sent,,"[KIS][포트폴리오]
시각=7월 15일 05:40
─── 실보유 종목 ───
국내 042660 수량=11 매입=82,200원 현재=76,800원 손익=-6.57%
국내 058730 수량=184 매입=5,310원 현재=4,390원 손익=-17.33%
해외 CLSK 수량=308 매입=$13.3800 현재=$13.4250 손익=+0.34%
해외 CRAN 수량=5251 매입=$10.2000 현재=$10.2000 손익=+0.00%
─── 실보유 리스크 ───
국내 042660 손익=-6.57% 기준=-1.00% 수량=11 상태=감시중
국내 058730 손익=-17.33% 기준=-1.00% 수량=184 상태=감시중
─── 가상보유 종목 ───
국내 042660 수량=11 매입=82,200원 현재=76,800원 손익=-6.57%
국내 058730 수량=184 매입=5,310원 현재=4,390원 손익=-17.33%
해외 CRAN 수량=5251 매입=$10.2000 현재=$10.2000 손익=+0.00%
─── 가상보유 리스크 ───
국내 042660 손익=-6.57% 기준=-1.00% 수량=11 상태=감시중
국내 058730 손익=-17.33% 기준=-1.00% 수량=184 상태=감시중
─── 정산 대기 매도 ───
해외 CLSK(v) 수량=-308 가상매도가=$13.4944
─── 누적 성과 (virtual) ───
해외 체결=3 승률=+66.67% 실현손익=$943.7772",1,
338,2026-07-14T20:47:53.421273+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 05:47
건수=1
해외 CLM(가상) 가상매수 +$7.58 x492 전략=VWAP+VOL 주도=VWAP",1,
339,2026-07-14T20:54:20.872690+00:00,sent,,"⚠️ orderable_qty=0 장기지속
종목=CLSK
지속=12분
보유=308주
참고=자본 동결 가능성, KIS 잔고/미체결 확인 필요",1,
340,2026-07-14T20:57:40.368338+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 05:57
건수=2
해외 CPRX(가상) 가상매수 +$31.48 x118 전략=VWAP+VOL 주도=VWAP
해외 BCC(가상) 가상매수 +$74.09 x50 전략=VWAP+RSI 주도=VWAP",1,
341,2026-07-14T21:12:17.459370+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 06:12
건수=1
해외 FG(가상) 가상매수 +$30.26 x123 전략=VWAP+VOL 주도=VWAP",1,
342,2026-07-14T21:22:06.888562+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 06:22
건수=1
해외 WFC(가상) 가상매수 +$85.26 x43 전략=VWAP+VOL+RSI 주도=VWAP",1,
343,2026-07-14T21:27:02.982464+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 06:27
건수=1
해외 UGP(가상) 가상매수 +$5.94 x21 전략=VWAP+VOL+RSI 주도=VWAP",1,
344,2026-07-15T00:00:21.405821+00:00,sent,,"🔄 [국내 동적 풀 갱신] 6종목
거래량 상위: KODEX 코스닥150레버리지, 대원전선, RISE 삼성전자SK하이닉스채권혼합50, TIGER 반도체TOP10, SOL AI반도체TOP2플러스",1,
345,2026-07-15T00:00:37.035591+00:00,sent,,"[KIS][MARKET_STATE_CHANGE]
from=both_closed
to=krx_open
time=2026-07-15 09:00:36 KST",1,
346,2026-07-15T00:11:10.530883+00:00,sent,,"🔄 [국내 동적 풀 갱신] 20종목
거래량 상위: KODEX SK하이닉스단일종목레버리지, SOL SK하이닉스선물단일종목인버스2X, KODEX 코스닥150레버리지, TIGER SK하이닉스단일종목레버리지, KODEX 삼성전자단일종목레버리지",1,
347,2026-07-15T00:13:35.450870+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 09:11
시장=국내
종목=006340(대원전선)
동작=주문거부
가격=13,030원
수량=-
지표=등락 +0.46%
사유=주문 거부
주문거부=1건 (주문 거부)",1,
348,2026-07-15T00:46:13.803393+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 09:43
시장=국내
종목=006340(대원전선)
동작=주문거부
가격=13,200원
수량=-
지표=등락 +0.23%
사유=주문 거부
주문거부=1건 (주문 거부)",1,
349,2026-07-15T00:49:06.694260+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 09:46
시장=국내
종목=036540(SFA반도체)
동작=주문거부
가격=6,400원
수량=-
지표=등락 +0.94%
사유=주문 거부
주문거부=1건 (주문 거부)",1,
350,2026-07-15T00:49:06.750495+00:00,sent,,"⛔ 주문거부 서킷브레이커 발동
대상=국내/buy
최근 15분 내 5회 이상 주문거부
오류=VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다.
조치=30분간 해당 시장/방향 신규 주문 중단",1,
351,2026-07-15T00:51:55.932457+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 09:49
시장=해외
종목=-
동작=주문거부
가격=-
수량=-
지표=-
사유=domestic_order_reject_halted
주문거부=1건 (domestic_order_reject_halted)",1,
352,2026-07-15T01:09:32.278439+00:00,sent,,"🔄 [국내 동적 풀 갱신] 20종목
거래량 상위: SOL SK하이닉스선물단일종목인버스2X, KODEX SK하이닉스단일종목레버리지, KODEX 코스닥150레버리지, TIGER SK하이닉스단일종목레버리지, KODEX 삼성전자단일종목레버리지",1,
353,2026-07-15T01:23:01.527879+00:00,sent,,"✅ 주문거부 서킷브레이커 자동 해제
대상=domestic/buy 쿨다운 30분 완료 → 신규 주문 재개",1,
354,2026-07-15T01:45:00.233890+00:00,sent,,"⚠️ 매매 빈도 낮음
범위=최근 50사이클
매매=0건 비율=0.0%
주요원인=overseas:skip:no_overseas_candidate 38회, domestic:skip:no_action 36회, overseas:skip:us_open_but_mock_session_not_supported 12회
확인=/lab_status /lab_report compare 2026-07-10",1,
355,2026-07-15T02:38:25.470589+00:00,sent,,"🔄 [국내 동적 풀 갱신] 20종목
거래량 상위: SOL SK하이닉스선물단일종목인버스2X, KODEX SK하이닉스단일종목레버리지, TIGER SK하이닉스단일종목레버리지, KODEX 코스닥150레버리지, KODEX 삼성전자단일종목레버리지",1,
356,2026-07-15T02:47:45.546918+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 11:47
건수=1
국내 058730(다스코) 매도접수 +5,190원 x184 수익률=-2.26% 매수=- 청산=긴급 손절 주문=시장가",1,
357,2026-07-15T02:47:46.478216+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 11:43
시장=해외
종목=-
동작=주문거부
가격=-
수량=-
지표=-
사유=both_waiting
주문거부=1건 (주문 거부)",1,
358,2026-07-15T03:20:50.346963+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 12:15
시장=해외
종목=-
동작=주문거부
가격=-
수량=-
지표=-
사유=both_waiting
주문거부=1건 (주문 거부)",1,
359,2026-07-15T03:59:43.595824+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 12:54
시장=해외
종목=-
동작=주문거부
가격=-
수량=-
지표=-
사유=both_waiting
주문거부=1건 (주문 거부)",1,
360,2026-07-15T04:16:40.932335+00:00,sent,,"🔄 [국내 동적 풀 갱신] 20종목
거래량 상위: SOL SK하이닉스선물단일종목인버스2X, KODEX SK하이닉스단일종목레버리지, TIGER SK하이닉스단일종목레버리지, KODEX 코스닥150레버리지, KODEX 삼성전자단일종목레버리지",1,
361,2026-07-15T04:33:25.869063+00:00,sent,,"[KIS][거래알림]
시각=7월 15일 13:27
시장=해외
종목=-
동작=주문거부
가격=-
수량=-
지표=-
사유=both_waiting
주문거부=1건 (주문 거부)",1,
362,2026-07-15T04:53:16.511892+00:00,received,/lab_gitlog,/lab_gitlog,1,
363,2026-07-15T04:53:17.456693+00:00,sent,,📤 GitHub 로그 업로드 중...,1,
