id,logged_at,market,symbol,exchange_code,action_bias,action_reason,price,pnl_pct,holding_qty,rsi14,volume_ratio,intraday_momentum,intraday_bar_return,minute_ma_fast,minute_ma_slow,activity_score,cycle_no,realized_pnl_usd,realized_pnl_krw,session_id,strategy_flag,entry_by,is_session_trade,vwap,macd_line,macd_signal,macd_golden,breakout_distance_pct,atr,spread_pct,consecutive_losses,hold_cycles,entry_price,qty_executed,net_pnl_usd,net_pnl_krw,commission_usd,commission_krw,is_virtual,orderable_qty,stock_name,hold_duration_min,entry_time,exit_cooldown_remaining,cb_active,pool_size,exit_by
50415,2026-07-13T00:14:26.460472+00:00,domestic,005930,,SKIP,buy:order_rejected,289500.0,,0,45.69157123682766,0.015028023629453147,0.005208333333333333,0.0,288500.0,287750.0,113.9326,1076,,,1e42d58103e5,VWAP+RSI,VWAP,0,289247.34395145,117.02386883232975,-184.76188623582604,0,-0.0034423407917383822,2218.75,0.001728608470181504,0,,,,,,,,,1,삼성전자,,,0.0,0,20,
50425,2026-07-13T00:16:52.780631+00:00,domestic,005930,,SKIP,buy:order_rejected,292000.0,,0,45.69951944591638,0.359833719957408,0.007772020725388601,0.002577319587628866,289361.1111111111,288297.61904761905,121.6697,1077,,,1e42d58103e5,VWAP+RSI,VWAP,0,289276.3112071323,619.972056659637,104.23465697602997,0,-0.003418803418803419,2281.25,0.001713796058269066,0,,,,,,,,,1,삼성전자,,,0.0,0,20,
50480,2026-07-13T00:30:08.252560+00:00,domestic,005930,,SKIP,buy:order_rejected,290000.0,,0,36.018782362276575,0.39527720739219707,-0.0034542314335060447,-0.0025929127052722557,288805.55555555556,289035.71428571426,117.7698,1082,,,1e42d58103e5,VWAP,VWAP,0,288860.5883659981,42.717377374181524,75.15709830924885,0,-0.0025817555938037868,1750.0,0.001725625539257981,0,,,,,,,,,1,삼성전자,,,0.0,0,20,
50505,2026-07-13T00:35:44.185431+00:00,domestic,229200,,SKIP,buy:order_rejected,14815.0,,0,47.49110196994571,0.20489521327585516,-0.0036801605888256944,0.0033692722371967657,14942.222222222223,14971.761904761905,109.0526,1084,,,1e42d58103e5,VWAP,VWAP,0,14721.944838107043,10.939584502657453,40.07773452734724,0,-0.01200800533689126,64.375,0.0006752194463200541,0,,,,,,,,,20,KODEX 코스닥150,,,0.0,0,20,
50531,2026-07-13T00:41:28.533067+00:00,domestic,233740,,SKIP,buy:order_rejected,8450.0,,0,44.61363058717155,0.8122051444814894,-0.012903225806451613,-0.005319148936170213,8497.777777777777,8572.142857142857,113.8545,1086,,,1e42d58103e5,VWAP,VWAP,0,8402.49804585664,-14.33096827497684,12.542460714210417,0,-0.015734265734265736,90.625,0.0011841326228537595,0,,,,,,,,,36,KODEX 코스닥150레버리지,,,0.0,0,20,
50532,2026-07-13T00:41:29.982769+00:00,domestic,229200,,SKIP,buy:order_rejected,14845.0,,0,45.46850936373761,0.7161053971536747,-0.006040268456375839,-0.0016852039096730705,14876.666666666666,14945.238095238095,113.9617,1086,,,1e42d58103e5,VWAP,VWAP,0,14731.962710931048,-13.095909653578929,11.430934600467747,0,-0.007357859531772575,84.375,0.000336870473303015,0,,,,,,,,,20,KODEX 코스닥150,,,0.0,0,20,
50545,2026-07-13T00:44:16.131375+00:00,domestic,475150,,SKIP,buy:order_rejected,50900.0,,0,51.362816522019465,3.9792874509070506,0.01593625498007968,0.0019646365422396855,50488.88888888889,50402.380952380954,109.0819,1087,,,1e42d58103e5,VOL,VOL,0,48727.38577609084,434.09561434241186,527.4230421243574,0,0.0,525.0,0.0019665683382497543,0,,,,,,,,,5,SK이터닉스,,,0.0,0,20,
50546,2026-07-13T00:44:17.563615+00:00,domestic,0162Z0,,SKIP,buy:order_rejected,13975.0,,0,50.38784586998603,2.3960124209489906,-0.0014342058085335247,-0.0035778175313059034,13980.555555555555,14060.095238095239,108.4377,1087,,,1e42d58103e5,VOL,VOL,0,14225.436153300432,-57.7073901032727,-48.808730336684704,0,-0.0007147962830593281,34.375,0.0003578457684737878,0,,,,,,,,,21,RISE 삼성전자SK하이닉스채권혼합50,,,0.0,0,20,
50571,2026-07-13T00:49:47.203386+00:00,domestic,073240,,SKIP,buy:order_rejected,7640.0,,0,38.30861269879331,0.42963578817408804,0.003931847968545216,0.003931847968545216,7568.888888888889,7486.190476190476,110.4817,1089,,,1e42d58103e5,VWAP+RSI,VWAP,0,7622.34308020704,29.696060170081182,-1.3372364715635658,0,-0.01038961038961039,78.75,0.0013097576948264572,0,,,,,,,,,39,금호타이어,,,0.0,0,20,
50597,2026-07-13T00:55:12.760759+00:00,domestic,475300,,SKIP,buy:order_rejected,26300.0,,0,51.08179592961924,0.6083290976994983,-0.013693490902269742,-0.003411675511751327,26502.222222222223,26541.904761904763,111.5647,1091,,,1e42d58103e5,VWAP,VWAP,0,26208.118725483997,-32.909848630086344,-2.0322843114998506,0,-0.016822429906542057,170.0,0.0001901321418385778,0,,,,,,,,,11,SOL 반도체전공정,,,0.0,0,20,
