id,logged_at,market,symbol,exchange_code,action_bias,action_reason,price,pnl_pct,holding_qty,rsi14,volume_ratio,intraday_momentum,intraday_bar_return,minute_ma_fast,minute_ma_slow,activity_score,cycle_no,realized_pnl_usd,realized_pnl_krw,session_id,strategy_flag,entry_by,is_session_trade
5804,2026-07-02T15:00:51.206671+00:00,overseas,PYPL,NASD,WAIT,signal_unavailable,45.01,,0,,,,,,,45.7717,1,,,be85b669ba1f,,,1
5805,2026-07-02T15:00:51.211839+00:00,overseas,AAL,NASD,WAIT,signal_unavailable,18.0,,0,,,,,,,45.3443,1,,,be85b669ba1f,,,1
5806,2026-07-02T15:00:51.217269+00:00,overseas,VZ,NYSE,WAIT,signal_unavailable,42.119,,0,,,,,,,44.8679,1,,,be85b669ba1f,,,1
5807,2026-07-02T15:03:03.605092+00:00,overseas,MSTR,NASD,WAIT,volume_low,101.1209,,0,56.61735332292645,0.3280412924067099,-0.0004935960591133052,-0.00128076392990745,101.14386666666667,101.64852857142857,66.7779,1,,,be85b669ba1f,,,1
5808,2026-07-02T15:03:03.611259+00:00,overseas,HOOD,NASD,WAIT,volume_low,115.57,,0,61.96219317734109,0.46792853198953327,-0.008983917318045846,-0.003672975542304012,115.82112222222223,116.65429047619048,62.9612,1,,,be85b669ba1f,,,1
5809,2026-07-02T15:03:03.616100+00:00,overseas,AAPL,NASD,WAIT,volume_low,307.1899,,0,71.26097467468581,0.6580056741704241,0.00661167844985611,0.0021572090537608905,305.92997777777776,302.9481,57.6483,1,,,be85b669ba1f,,,1
5810,2026-07-02T15:03:03.620946+00:00,overseas,PLTR,NASD,WAIT,volume_low,129.78,,0,41.114979905856,0.3430650788621029,-0.006137750226643313,-0.002612571077301176,130.22156666666666,130.77996666666667,55.3591,1,,,be85b669ba1f,,,1
5811,2026-07-02T15:03:03.625317+00:00,overseas,COIN,NASD,WAIT,volume_low,167.155,,0,54.267898039280354,0.296818929930119,-0.004284949116229238,-0.0019685039370077794,167.62043333333335,169.08485714285715,55.2282,1,,,be85b669ba1f,,,1
5812,2026-07-02T15:03:03.629784+00:00,overseas,NFLX,NASD,WAIT,volume_low,76.95,,0,54.00439670537999,0.9000710346537161,0.005504390717738055,0.0018863015480681151,76.55565555555556,76.00139523809523,54.9684,1,,,be85b669ba1f,,,1
5813,2026-07-02T15:03:03.634623+00:00,overseas,SQQQ,NASD,WAIT,volume_low,38.795,,0,46.50671185638257,0.7206873804934439,0.0024478827487330003,0.003993286946927123,38.66477777777778,38.02872380952381,53.4299,1,,,be85b669ba1f,,,1
5814,2026-07-02T15:03:03.641169+00:00,overseas,PFE,NYSE,WAIT,volume_low,24.525,,0,64.87295515009927,0.2504477950063544,-0.00040758100672515034,0.0,24.470555555555553,24.35025238095238,52.3648,1,,,be85b669ba1f,,,1
5815,2026-07-02T15:03:03.650371+00:00,overseas,NKE,NYSE,WAIT,volume_low,43.8205,,0,58.55687309541037,0.29542791930328755,-0.0026172052799270573,-0.0003398730380315021,43.84656666666667,44.137814285714285,49.0814,1,,,be85b669ba1f,,,1
5816,2026-07-02T15:03:03.655826+00:00,overseas,MSFT,NASD,WAIT,volume_low,389.72,,0,42.15435248919641,0.7379139330772807,0.0004357968673896176,0.0003845069339416504,389.54777777777775,387.52378571428574,48.9321,1,,,be85b669ba1f,,,1
5817,2026-07-02T15:03:03.660753+00:00,overseas,AMZN,NASD,WAIT,volume_low,244.85,,0,50.875161852082975,0.438896222206757,0.00036709970835969004,0.00014272897806050317,244.82333333333332,243.60185714285714,48.5668,1,,,be85b669ba1f,,,1
5818,2026-07-02T15:03:03.665651+00:00,overseas,SMCI,NASD,WAIT,volume_low,27.87,,0,55.638747330306,0.5262956986366458,0.002520735665344411,-0.0014403735632183517,27.891111111111112,28.399571428571427,48.3242,1,,,be85b669ba1f,,,1
5819,2026-07-02T15:03:03.670658+00:00,overseas,ADBE,NASD,WAIT,signal_unavailable,218.085,,0,,,,,,,47.9095,1,,,be85b669ba1f,,,1
5820,2026-07-02T15:03:03.675277+00:00,overseas,T,NYSE,WAIT,signal_unavailable,20.5477,,0,,,,,,,47.7961,1,,,be85b669ba1f,,,1
5821,2026-07-02T15:03:03.680271+00:00,overseas,KO,NYSE,WAIT,signal_unavailable,83.0,,0,,,,,,,47.7224,1,,,be85b669ba1f,,,1
5822,2026-07-02T15:03:03.685316+00:00,overseas,NVDA,NASD,WAIT,signal_unavailable,196.2,,0,,,,,,,46.4086,1,,,be85b669ba1f,,,1
5823,2026-07-02T15:03:03.690282+00:00,overseas,BA,NYSE,WAIT,signal_unavailable,224.795,,0,,,,,,,46.3811,1,,,be85b669ba1f,,,1
5824,2026-07-02T15:03:03.695181+00:00,overseas,PYPL,NASD,WAIT,signal_unavailable,45.0175,,0,,,,,,,45.9041,1,,,be85b669ba1f,,,1
5825,2026-07-02T15:03:03.701072+00:00,overseas,AAL,NASD,WAIT,signal_unavailable,18.03,,0,,,,,,,45.8566,1,,,be85b669ba1f,,,1
5826,2026-07-02T15:03:03.706351+00:00,overseas,VZ,NYSE,WAIT,signal_unavailable,42.0,,0,,,,,,,44.404,1,,,be85b669ba1f,,,1
5827,2026-07-02T15:05:16.136289+00:00,overseas,MSTR,NASD,WAIT,volume_low,101.12,,0,55.2153427709946,0.5418973361527413,-0.007840394088669949,-0.00862177594014568,101.06101111111111,101.61301904761905,66.7946,1,,,be85b669ba1f,,,1
5828,2026-07-02T15:05:16.142375+00:00,overseas,HOOD,NASD,WAIT,volume_low,114.96,,0,59.20522831717744,1.1971846789252245,-0.021061616898807842,-0.01581540057039148,115.6650111111111,116.5873857142857,61.5872,1,,,be85b669ba1f,,,1
5829,2026-07-02T15:05:16.147370+00:00,overseas,AAPL,NASD,WAIT,volume_low,307.55,,0,70.73737058621764,1.0105611651761288,0.0045152526839487015,7.006041488801147e-05,305.8588111111111,302.9176,58.0017,1,,,be85b669ba1f,,,1
5830,2026-07-02T15:05:16.152378+00:00,overseas,NFLX,NASD,WAIT,trend_down,77.035,,0,53.98562145731238,1.3787786304305525,0.005439110941673858,0.0018212566671003065,76.5551,76.00115714285714,55.3031,1,,,be85b669ba1f,,,1
5831,2026-07-02T15:05:16.157356+00:00,overseas,SQQQ,NASD,WAIT,volume_low,39.055,,0,47.900658333526124,1.1130083569399636,0.010298610807235074,0.011856117926996772,38.69866666666667,38.04324761904762,55.2024,1,,,be85b669ba1f,,,1
5832,2026-07-02T15:05:16.162342+00:00,overseas,COIN,NASD,WAIT,volume_low,166.98,,0,53.27401629367099,0.5464074683646764,-0.010057727786704742,-0.007754712479121827,167.51265555555557,169.03866666666667,54.969,1,,,be85b669ba1f,,,1
5833,2026-07-02T15:05:16.167746+00:00,overseas,PLTR,NASD,WAIT,volume_low,129.38,,0,40.33284771473288,0.8865454135221091,-0.013220358709234731,-0.009720301214077043,130.11878888888887,130.73591904761903,54.5797,1,,,be85b669ba1f,,,1
5834,2026-07-02T15:05:16.172961+00:00,overseas,PFE,NYSE,WAIT,volume_low,24.52,,0,65.38808643348665,0.00015662757448302975,-0.00040758100672515034,0.0,24.48833333333333,24.372857142857143,52.3674,1,,,be85b669ba1f,,,1
5835,2026-07-02T15:05:16.178426+00:00,overseas,NKE,NYSE,WAIT,volume_low,44.0395,,0,61.99666534378553,0.006945063986280866,0.007201646090534927,-0.00022693747872456623,43.89823333333333,44.17995714285714,50.3769,1,,,be85b669ba1f,,,1
5836,2026-07-02T15:05:16.184077+00:00,overseas,MSFT,NASD,WAIT,volume_low,389.985,,0,46.16912886326573,0.03845365956809431,0.0005392496725983605,0.0005649427353499318,389.4711111111111,387.7675952380952,49.1561,1,,,be85b669ba1f,,,1
5837,2026-07-02T15:05:16.189666+00:00,overseas,AMZN,NASD,WAIT,volume_low,245.36,,0,53.42882010700107,0.045188044283075234,0.004077558700809863,0.0006392172849570959,244.9402,243.80765714285712,49.1277,1,,,be85b669ba1f,,,1
5838,2026-07-02T15:05:16.195074+00:00,overseas,KO,NYSE,WAIT,volume_low,83.195,,0,56.86387383074212,0.019364406125110614,0.007988380537400103,0.000360360360360374,82.70833333333333,82.15530476190477,48.3584,1,,,be85b669ba1f,,,1
5839,2026-07-02T15:05:16.200189+00:00,overseas,ADBE,NASD,WAIT,signal_unavailable,218.03,,0,,,,,,,47.8748,1,,,be85b669ba1f,,,1
5840,2026-07-02T15:05:16.206765+00:00,overseas,T,NYSE,WAIT,signal_unavailable,20.5306,,0,,,,,,,47.6445,1,,,be85b669ba1f,,,1
5841,2026-07-02T15:05:16.211623+00:00,overseas,SMCI,NASD,WAIT,signal_unavailable,27.7943,,0,,,,,,,47.6419,1,,,be85b669ba1f,,,1
5842,2026-07-02T15:05:16.217222+00:00,overseas,NVDA,NASD,WAIT,signal_unavailable,196.38,,0,,,,,,,46.6768,1,,,be85b669ba1f,,,1
5843,2026-07-02T15:05:16.226514+00:00,overseas,PYPL,NASD,WAIT,signal_unavailable,45.1,,0,,,,,,,46.4733,1,,,be85b669ba1f,,,1
5844,2026-07-02T15:05:16.231850+00:00,overseas,BA,NYSE,WAIT,signal_unavailable,224.17,,0,,,,,,,45.7122,1,,,be85b669ba1f,,,1
5845,2026-07-02T15:05:16.237251+00:00,overseas,AAL,NASD,WAIT,signal_unavailable,17.965,,0,,,,,,,45.0497,1,,,be85b669ba1f,,,1
5846,2026-07-02T15:05:16.242816+00:00,overseas,VZ,NYSE,WAIT,signal_unavailable,41.98,,0,,,,,,,44.3773,1,,,be85b669ba1f,,,1
5847,2026-07-02T15:07:27.109357+00:00,overseas,MSTR,NASD,WAIT,volume_low,100.2,,0,56.77016692458931,0.8455747798365008,-0.008950325692407196,-0.007815611310234932,100.90387777777778,101.58352857142857,64.3405,1,,,be85b669ba1f,,,1
5848,2026-07-02T15:07:27.115145+00:00,overseas,HOOD,NASD,WAIT,volume_low,113.6535,,0,60.469427828448545,0.7484548939770247,-0.015313869246453522,-0.002899314707432774,115.30501111111113,116.59833809523809,58.6493,1,,,be85b669ba1f,,,1
5849,2026-07-02T15:07:27.120355+00:00,overseas,AAPL,NASD,WAIT,volume_low,306.7399,,0,68.10809156835927,0.45584618237925584,-0.000914106624008454,-0.0019730298237318577,305.99255555555555,303.46119523809523,57.375,1,,,be85b669ba1f,,,1
5850,2026-07-02T15:07:27.125694+00:00,overseas,SQQQ,NASD,WAIT,volume_low,39.37,,0,46.21145096890192,0.4239692725812819,0.009377175381843463,0.0041474548782878705,38.871677777777776,38.133047619047616,57.3354,1,,,be85b669ba1f,,,1
5851,2026-07-02T15:07:27.130543+00:00,overseas,NFLX,NASD,WAIT,volume_low,77.07,,0,53.90735307122435,0.7760095949918823,0.006269924222628699,-0.00039065541855925047,76.64508888888889,76.12965714285714,55.4782,1,,,be85b669ba1f,,,1
5852,2026-07-02T15:07:27.135834+00:00,overseas,PLTR,NASD,WAIT,volume_low,128.97,,0,40.178895331597495,0.5028935224544484,-0.007425981290384844,-0.001629675616948688,129.91212222222222,130.68996666666666,53.826,1,,,be85b669ba1f,,,1
5853,2026-07-02T15:07:27.141422+00:00,overseas,COIN,NASD,WAIT,volume_low,165.92,,0,57.731721984180865,0.4398755217375245,-0.006696093445034866,-0.004693705620411609,167.18144444444445,168.97866666666667,53.312,1,,,be85b669ba1f,,,1
5854,2026-07-02T15:07:27.146838+00:00,overseas,PFE,NYSE,WAIT,volume_low,24.53,,0,65.08101253688599,0.3916152626732665,-0.0008151620134501558,-0.00040774719673794134,24.487222222222222,24.37238095238095,52.5747,1,,,be85b669ba1f,,,1
5855,2026-07-02T15:07:27.152610+00:00,overseas,NKE,NYSE,WAIT,volume_low,43.955,,0,60.8965434976025,0.7314744600073354,0.004115226337448553,-0.003290593441506775,43.88323333333333,44.17352857142857,49.9443,1,,,be85b669ba1f,,,1
5856,2026-07-02T15:07:27.157918+00:00,overseas,AMZN,NASD,WAIT,volume_low,245.51,,0,51.18297813203544,0.7021650794710101,-0.00044997136545861754,-0.0038728088055443007,244.81722222222223,243.7549523809524,49.3655,1,,,be85b669ba1f,,,1
5857,2026-07-02T15:07:27.166262+00:00,overseas,MSFT,NASD,WAIT,volume_low,389.65,,0,44.974947437353386,0.5996083596923266,-0.002888837531777213,-0.002863232499614835,389.32277777777773,387.7040238095238,49.0084,1,,,be85b669ba1f,,,1
5858,2026-07-02T15:07:27.171436+00:00,overseas,KO,NYSE,WAIT,volume_low,83.37,,0,57.256530287629595,0.5325818546135835,0.009077705156136527,0.001441441441441496,82.71833333333333,82.15959047619047,48.9481,1,,,be85b669ba1f,,,1
5859,2026-07-02T15:07:27.177140+00:00,overseas,T,NYSE,WAIT,signal_unavailable,20.545,,0,,,,,,,47.8787,1,,,be85b669ba1f,,,1
5860,2026-07-02T15:07:27.182866+00:00,overseas,ADBE,NASD,WAIT,signal_unavailable,217.66,,0,,,,,,,47.4825,1,,,be85b669ba1f,,,1
5861,2026-07-02T15:07:27.188262+00:00,overseas,PYPL,NASD,WAIT,signal_unavailable,45.015,,0,,,,,,,46.0184,1,,,be85b669ba1f,,,1
5862,2026-07-02T15:07:27.193385+00:00,overseas,NVDA,NASD,WAIT,signal_unavailable,195.748,,0,,,,,,,45.938,1,,,be85b669ba1f,,,1
5863,2026-07-02T15:07:27.199154+00:00,overseas,SMCI,NASD,WAIT,signal_unavailable,27.53,,0,,,,,,,45.2979,1,,,be85b669ba1f,,,1
5864,2026-07-02T15:07:27.206333+00:00,overseas,BA,NYSE,WAIT,signal_unavailable,223.74,,0,,,,,,,45.2322,1,,,be85b669ba1f,,,1
5865,2026-07-02T15:07:27.212144+00:00,overseas,ABBV,NYSE,WAIT,signal_unavailable,260.18,,0,,,,,,,44.8577,1,,,be85b669ba1f,,,1
5866,2026-07-02T15:07:27.217421+00:00,overseas,AAL,NASD,WAIT,signal_unavailable,17.935,,0,,,,,,,44.7344,1,,,be85b669ba1f,,,1
5867,2026-07-02T15:09:36.715384+00:00,overseas,MSTR,NASD,WAIT,trend_down,99.365,,0,56.76098296756756,1.597900084241231,-0.009000049724031635,-0.007865392273994345,100.90332222222223,101.58329047619047,62.1695,1,,,be85b669ba1f,,,1
5868,2026-07-02T15:09:36.722989+00:00,overseas,HOOD,NASD,WAIT,volume_low,113.6199,,0,61.11942597226247,1.2242713014828939,-0.012190360504967256,0.0002635740643120817,115.3450111111111,116.61548095238095,58.6017,1,,,be85b669ba1f,,,1
5869,2026-07-02T15:09:36.728408+00:00,overseas,SQQQ,NASD,WAIT,volume_low,39.46,,0,45.85414466034298,0.821281467912634,0.007329757176200822,0.002110644624985098,38.862788888888886,38.129238095238094,57.9894,1,,,be85b669ba1f,,,1
5870,2026-07-02T15:09:36.733976+00:00,overseas,AAPL,NASD,WAIT,volume_low,305.47,,0,68.94433516893736,0.9912643642445175,0.0005549933074336976,-0.0005054869796336775,306.0425555555555,303.48262380952383,56.3593,1,,,be85b669ba1f,,,1
5871,2026-07-02T15:09:36.739290+00:00,overseas,NFLX,NASD,WAIT,trend_down,76.875,,0,53.21420383041229,1.4910388236383936,0.0040501698458320886,-0.0025957170668397516,76.6262111111111,76.12156666666667,54.9019,1,,,be85b669ba1f,,,1
5872,2026-07-02T15:09:36.744534+00:00,overseas,PLTR,NASD,WAIT,volume_low,128.57,,0,40.43452556505037,1.032507600438003,-0.0051885427717235115,0.000620828806456496,129.94434444444445,130.7037761904762,53.0658,1,,,be85b669ba1f,,,1
5873,2026-07-02T15:09:36.750254+00:00,overseas,COIN,NASD,WAIT,volume_low,165.35,,0,58.14051941273382,0.960381807212598,-0.004503498183346826,-0.002496690335780582,167.2220111111111,168.9960523809524,52.4655,1,,,be85b669ba1f,,,1
5874,2026-07-02T15:09:36.755598+00:00,overseas,PFE,NYSE,WAIT,volume_low,24.47,,0,63.73413265587643,0.9060772822512722,-0.0026492765437131152,-0.002242609582059112,24.482222222222223,24.370238095238093,51.9914,1,,,be85b669ba1f,,,1
5875,2026-07-02T15:09:36.761014+00:00,overseas,NKE,NYSE,WAIT,trend_down,43.92,,0,61.46205810704263,1.3538042346923602,0.005715592135345221,-0.0017020310904344886,43.89101111111111,44.17686190476191,49.7945,1,,,be85b669ba1f,,,1
5876,2026-07-02T15:09:36.766348+00:00,overseas,KO,NYSE,WAIT,volume_low,83.46,,0,57.60003061264582,1.7217439661393223,0.010047204066811928,0.0024036036036036777,82.72723333333334,82.16340476190476,49.3033,1,,,be85b669ba1f,,,1
5877,2026-07-02T15:09:36.771574+00:00,overseas,AMZN,NASD,BUY,[VWAP] trend_down,244.145,,0,51.123651836571774,1.2420254277316343,-0.0005726908287655027,-0.0039951080309825445,244.81388888888887,243.75352380952378,48.0116,1,,,be85b669ba1f,VWAP,VWAP,1
5878,2026-07-02T15:09:36.776826+00:00,overseas,MSFT,NASD,BUY,[VWAP] volume_low,387.845,,0,44.98343088888943,1.1452945892842983,-0.0028631589759392164,-0.002837553284371676,389.32388888888886,387.7045,47.8993,1,,,be85b669ba1f,VWAP,VWAP,1
5879,2026-07-02T15:09:36.782371+00:00,overseas,T,NYSE,WAIT,signal_unavailable,20.535,,0,,,,,,,47.7815,1,,,be85b669ba1f,,,1
5880,2026-07-02T15:09:36.787863+00:00,overseas,ADBE,NASD,WAIT,signal_unavailable,216.86,,0,,,,,,,46.5836,1,,,be85b669ba1f,,,1
5881,2026-07-02T15:09:36.793324+00:00,overseas,PYPL,NASD,WAIT,signal_unavailable,44.86,,0,,,,,,,45.1911,1,,,be85b669ba1f,,,1
5882,2026-07-02T15:09:36.798828+00:00,overseas,BA,NYSE,WAIT,signal_unavailable,223.52,,0,,,,,,,45.004,1,,,be85b669ba1f,,,1
5883,2026-07-02T15:09:36.804455+00:00,overseas,NVDA,NASD,WAIT,signal_unavailable,194.83,,0,,,,,,,44.8669,1,,,be85b669ba1f,,,1
5884,2026-07-02T15:09:36.810291+00:00,overseas,VZ,NYSE,WAIT,signal_unavailable,41.995,,0,,,,,,,44.5359,1,,,be85b669ba1f,,,1
5885,2026-07-02T15:09:36.815637+00:00,overseas,ABBV,NYSE,WAIT,signal_unavailable,259.43,,0,,,,,,,44.173,1,,,be85b669ba1f,,,1
5886,2026-07-02T15:09:36.821457+00:00,overseas,SMCI,NASD,WAIT,signal_unavailable,27.39,,0,,,,,,,44.0752,1,,,be85b669ba1f,,,1
5887,2026-07-02T15:11:49.039625+00:00,overseas,MSTR,NASD,WAIT,volume_low,99.71,,0,57.04122194354051,0.28303107709966113,-0.018212246505217508,-0.0002005012531327922,100.7811,101.58424285714285,63.1249,1,,,be85b669ba1f,,,1
5888,2026-07-02T15:11:49.045404+00:00,overseas,HOOD,NASD,WAIT,volume_low,113.775,,0,62.20939795194894,0.22566970347282134,-0.013481980814104124,0.003163722646981276,115.17501111111112,116.67690952380951,58.9993,1,,,be85b669ba1f,,,1
5889,2026-07-02T15:11:49.051277+00:00,overseas,AAPL,NASD,WAIT,volume_low,306.75,,0,69.14736107975486,0.36055618950490803,-0.0011607218503770268,-0.0012323232323232082,306.25275555555555,304.0927095238095,57.4925,1,,,be85b669ba1f,,,1
5890,2026-07-02T15:11:49.056556+00:00,overseas,SQQQ,NASD,WAIT,volume_low,39.315,,0,43.95646409055055,0.15594168048555695,0.010438230373213727,-0.002928000691934088,38.94113333333333,38.187576190476186,57.0788,1,,,be85b669ba1f,,,1
5891,2026-07-02T15:11:49.062116+00:00,overseas,NFLX,NASD,WAIT,volume_low,76.895,,0,55.0340873102056,0.21018929089473112,-0.0013008976193574675,-0.0014308012486992643,76.69287777777778,76.19728095238095,55.0411,1,,,be85b669ba1f,,,1
5892,2026-07-02T15:11:49.067665+00:00,overseas,PLTR,NASD,WAIT,volume_low,129.025,,0,43.660817995060064,0.26260386831691157,-0.0076840325802981415,0.0006198667286532162,129.8960111111111,130.73329523809522,53.9953,1,,,be85b669ba1f,,,1
5893,2026-07-02T15:11:49.073314+00:00,overseas,COIN,NASD,WAIT,volume_low,165.99,,0,58.57950638765847,0.22279284041990785,-0.0072476735862561145,0.0026206397975781807,167.09644444444444,169.0565238095238,53.4897,1,,,be85b669ba1f,,,1
5894,2026-07-02T15:11:49.080515+00:00,overseas,PFE,NYSE,WAIT,volume_low,24.465,,0,67.72032374118494,0.12100976975336473,-0.002242609582059112,-0.00019203504026605862,24.494411111111113,24.38474761904762,51.9863,1,,,be85b669ba1f,,,1
5895,2026-07-02T15:11:49.086234+00:00,overseas,NKE,NYSE,WAIT,volume_low,44.045,,0,61.972754104451674,0.3699593513249672,0.0069594136847940585,0.003409478349812608,43.93165555555556,44.188766666666666,50.5484,1,,,be85b669ba1f,,,1
5896,2026-07-02T15:11:49.092009+00:00,overseas,KO,NYSE,WAIT,volume_low,83.5,,0,61.40544576734547,0.5515051175726055,0.009428260606793196,0.0007189934092271094,82.84833333333333,82.2781619047619,49.5118,1,,,be85b669ba1f,,,1
5897,2026-07-02T15:11:49.097839+00:00,overseas,AMZN,NASD,WAIT,volume_low,244.435,,0,51.533138284261746,0.3008558106592693,-0.0029361389772449183,0.0003273054578185603,244.87277777777777,243.88685714285714,48.3647,1,,,be85b669ba1f,,,1
5898,2026-07-02T15:11:49.103347+00:00,overseas,MSFT,NASD,BUY,[VWAP] volume_low,388.4601,,0,41.92211268688567,0.2896696034509341,-0.004844787367665495,-0.0011320948901353308,389.31388888888887,387.90664285714286,48.3565,1,,,be85b669ba1f,VWAP,VWAP,1
5899,2026-07-02T15:11:49.109259+00:00,overseas,ADBE,NASD,WAIT,signal_unavailable,217.66,,0,,,,,,,47.5638,1,,,be85b669ba1f,,,1
5900,2026-07-02T15:11:49.114427+00:00,overseas,T,NYSE,WAIT,signal_unavailable,20.51,,0,,,,,,,47.5206,1,,,be85b669ba1f,,,1
5901,2026-07-02T15:11:49.119800+00:00,overseas,PYPL,NASD,WAIT,signal_unavailable,44.985,,0,,,,,,,45.9534,1,,,be85b669ba1f,,,1
5902,2026-07-02T15:11:49.124732+00:00,overseas,SMCI,NASD,WAIT,signal_unavailable,27.55,,0,,,,,,,45.5548,1,,,be85b669ba1f,,,1
5903,2026-07-02T15:11:49.129665+00:00,overseas,BA,NYSE,WAIT,signal_unavailable,223.805,,0,,,,,,,45.3602,1,,,be85b669ba1f,,,1
5904,2026-07-02T15:11:49.138397+00:00,overseas,NVDA,NASD,WAIT,signal_unavailable,195.12,,0,,,,,,,45.2855,1,,,be85b669ba1f,,,1
5905,2026-07-02T15:11:49.143802+00:00,overseas,VZ,NYSE,WAIT,signal_unavailable,41.995,,0,,,,,,,44.5749,1,,,be85b669ba1f,,,1
5906,2026-07-02T15:11:49.149388+00:00,overseas,AAL,NASD,WAIT,signal_unavailable,17.89,,0,,,,,,,44.363,1,,,be85b669ba1f,,,1
5907,2026-07-02T15:14:02.729799+00:00,overseas,MSTR,NASD,WAIT,volume_low,100.24,,0,57.534959863564694,0.9121997631217942,-0.014619019492025985,0.003458646616541342,100.82165555555555,101.60162380952382,64.5545,1,,,be85b669ba1f,,,1
5908,2026-07-02T15:14:02.735497+00:00,overseas,HOOD,NASD,WAIT,volume_low,114.39,,0,62.362211354743714,0.7506061996986424,-0.0122720594589922,0.004394059231918446,115.19056666666665,116.68357619047617,60.4271,1,,,be85b669ba1f,,,1
5909,2026-07-02T15:14:02.740621+00:00,overseas,AAPL,NASD,WAIT,volume_low,306.765,,0,70.18657610402204,0.7149497694462669,0.001619536102294769,0.0015477354187032348,306.3475555555555,304.1333380952381,57.5738,1,,,be85b669ba1f,,,1
