id,logged_at,market,symbol,exchange_code,action_bias,action_reason,price,pnl_pct,holding_qty,rsi14,volume_ratio,intraday_momentum,intraday_bar_return,minute_ma_fast,minute_ma_slow,activity_score,cycle_no,realized_pnl_usd,realized_pnl_krw,session_id,strategy_flag,entry_by,is_session_trade,vwap,macd_line,macd_signal,macd_golden,breakout_distance_pct,atr,spread_pct,consecutive_losses,hold_cycles,entry_price,qty_executed,net_pnl_usd,net_pnl_krw,commission_usd,commission_krw,is_virtual,orderable_qty,stock_name,hold_duration_min,entry_time,exit_cooldown_remaining,cb_active,pool_size
35462,2026-07-09T01:17:25.589268+00:00,domestic,360750,,BUY_REAL,domestic_buy,27970.0,0.0,35,43.64607447263727,0.0016859887262767829,0.00035758984444841767,0.0,27968.333333333332,27959.52380952381,119.4297,810,,0.0,050120bd1cf8,VWAP+RSI,VWAP,1,27958.313448218527,6.165916123180068,5.1570190889783465,0,-0.00017869907076483203,10.625,0.00017877893984088674,0,,27970.0,35,,0.0,,2447.38,0,35,TIGER 미국S&P500,0.0,2026-07-09T01:17:25.589268+00:00,0.0,0,20
35463,2026-07-09T01:17:26.925067+00:00,domestic,379800,,BUY_REAL,domestic_buy,25495.0,0.0,38,44.21801279751876,0.009901845138674899,0.00019611688566385565,0.0,25494.444444444445,25488.333333333332,117.9704,810,,0.0,050120bd1cf8,VWAP+RSI,VWAP,1,25495.00249553483,4.547374497076817,3.8533344244779273,0,-0.00039207998431680063,10.625,0.00019613611846621556,0,,25495.0,38,,0.0,,2422.03,0,38,KODEX 미국S&P500,0.0,2026-07-09T01:17:26.925067+00:00,0.0,0,20
35464,2026-07-09T01:17:28.253236+00:00,domestic,010170,,BUY_REAL,domestic_buy,11120.0,0.0,88,59.472619937899516,0.09684350494674597,0.007194244604316547,0.0026857654431512983,11082.222222222223,11012.619047619048,114.0111,810,,0.0,050120bd1cf8,VWAP,VWAP,1,11068.822111879115,28.650419514104215,-2.342636893838466,0,-0.008035714285714285,60.0,0.000899685110211426,0,,11120.0,88,,0.0,,2446.4,0,88,대한광통신,0.0,2026-07-09T01:17:28.253236+00:00,0.0,0,20
35505,2026-07-09T01:27:16.208643+00:00,domestic,058730,,SKIP,sell:no_orderable_qty,5390.0,,184,,,,,,,105.6497,812,,,050120bd1cf8,RSI,RSI,1,,,,,,,,0,,,,,,,,,0,다스코,,,0.0,0,20
35526,2026-07-09T01:31:57.644179+00:00,domestic,002990,,BUY_REAL,domestic_buy,15720.0,0.0,62,38.45711078217155,0.22378864933441064,0.0006357279084551812,-0.0031665611146295125,15776.666666666666,15850.47619047619,109.7768,813,,0.0,050120bd1cf8,VWAP,VWAP,1,15679.512800409198,-83.33185262857114,-80.96735798317346,0,-0.0082122552116235,118.75,0.0006363347120585428,0,,15720.0,62,,0.0,,2436.6,0,62,금호건설,0.0,2026-07-09T01:31:57.644179+00:00,0.0,0,20
35527,2026-07-09T01:32:00.350731+00:00,domestic,0162Z0,,BUY_REAL,domestic_buy,14345.0,0.0,68,59.53743386085382,0.6213377053162097,-0.0017445917655268667,-0.0017445917655268667,14348.888888888889,14372.857142857143,109.2767,813,,0.0,050120bd1cf8,VWAP,VWAP,1,14295.266154699704,-6.068150414350384,3.762095246195412,0,-0.0013922728854855553,28.75,0.000697350069735007,0,,14345.0,68,,0.0,,2438.65,0,68,RISE 삼성전자SK하이닉스채권혼합50,0.0,2026-07-09T01:32:00.350731+00:00,0.0,0,20
35549,2026-07-09T01:36:53.161233+00:00,domestic,002990,,SELL_REAL,atr_hard_stop,15500.0,-0.012738853503184714,62,,,,,,,108.1534,814,,-12400.0,050120bd1cf8,VWAP,VWAP,1,,,,,,,,1,0,15700.0,62,,-17236.0,,2402.5,0,62,금호건설,4.93,2026-07-09T01:31:57.644164+00:00,,0,20
35572,2026-07-09T01:42:20.811635+00:00,domestic,002990,,SKIP,sell:no_orderable_qty,15320.0,,62,,,,,,,105.0931,815,,,050120bd1cf8,VWAP,VWAP,1,,,,,,,,1,,,,,,,,,0,금호건설,,,19.54,0,20
35594,2026-07-09T01:48:52.705007+00:00,domestic,010170,,SELL_REAL,atr_hard_stop,10990.0,-0.011690647482014389,88,,,,,,,107.9925,816,,-11440.0,050120bd1cf8,VWAP,VWAP,1,,,,,,,,2,0,11110.0,88,,-16302.0,,2417.8,0,88,대한광통신,31.41,2026-07-09T01:17:28.253219+00:00,,0,20
35606,2026-07-09T01:57:07.733178+00:00,domestic,0167A0,,SKIP,entry_rsi_too_high,20792.0,,0,82.66906778175422,0.03266093692573012,-0.003168413356080916,-0.001221001221001221,20626.11111111111,20751.428571428572,115.8334,817,,,050120bd1cf8,RSI,RSI,1,21049.012649337004,-120.19633648214949,-86.89630557595282,0,9.62000962000962e-05,85.0,0.0002404713237946375,2,,,,,,,,,,,,,,,
35615,2026-07-09T01:57:33.554300+00:00,domestic,0162Z0,,SELL_REAL,trend_filter_lost,14255.0,-0.0041914076143905,68,,,,,,,109.8576,817,,-4080.0,050120bd1cf8,VWAP,VWAP,1,,,,,,,,3,0,14345.0,68,,-8942.0,,2423.35,0,68,RISE 삼성전자SK하이닉스채권혼합50,25.55,2026-07-09T01:32:00.350687+00:00,,1,20
35635,2026-07-09T02:06:22.718759+00:00,domestic,0162Z0,,SKIP,sell:no_orderable_qty,14130.0,,68,,,,,,,109.8764,818,,,050120bd1cf8,VWAP,VWAP,1,,,,,,,,3,,,,,,,,,0,RISE 삼성전자SK하이닉스채권혼합50,,,3.18,1,20
35655,2026-07-09T02:14:47.333592+00:00,domestic,0162Z0,,SKIP,sell:no_orderable_qty,14215.0,,68,,,,,,,116.5937,819,,,050120bd1cf8,VWAP,VWAP,1,,,,,,,,3,,,,,,,,,0,RISE 삼성전자SK하이닉스채권혼합50,,,0.0,1,20
35692,2026-07-09T02:29:40.531380+00:00,domestic,360750,,SELL_REAL,time_exit_profit,28010.0,0.0014301036825169824,35,,,,,,,119.9952,821,,1400.0,050120bd1cf8,VWAP+RSI,VWAP,1,,,,,,,,0,0,27975.0,35,,-3498.69,,2450.88,0,35,TIGER 미국S&P500,72.25,2026-07-09T01:17:25.589251+00:00,,0,20
35711,2026-07-09T02:38:36.757251+00:00,domestic,379800,,SELL_REAL,time_exit_profit,25530.0,0.0013728181996469895,38,,,,,,,117.6057,822,,1330.0,050120bd1cf8,VWAP+RSI,VWAP,1,,,,,,,,0,0,25495.0,38,,-3517.38,,2425.35,0,38,KODEX 미국S&P500,81.16,2026-07-09T01:17:26.925049+00:00,,0,20
35729,2026-07-09T02:44:55.051578+00:00,domestic,058730,,SKIP,sell:no_orderable_qty,5380.0,,184,,,,,,,105.9365,823,,,050120bd1cf8,RSI,RSI,1,,,,,,,,0,,,,,,,,,0,다스코,,,0.0,0,20
35748,2026-07-09T02:53:25.176214+00:00,domestic,360750,,BUY_REAL,domestic_buy,28000.0,0.0,35,40.432911982849866,0.6958920553574108,0.0007149240393208221,0.0001786352268667381,27991.666666666668,27999.285714285714,119.9973,824,,0.0,050120bd1cf8,VWAP,VWAP,1,27988.470544107855,-5.271239584995783,-4.240471921069454,0,-0.00017857142857142857,14.375,0.0001785873738726672,0,,28000.0,35,,0.0,,2450.0,0,35,TIGER 미국S&P500,0.0,2026-07-09T02:53:25.176214+00:00,0.0,0,20
35749,2026-07-09T02:53:29.472194+00:00,domestic,379800,,BUY_REAL,domestic_buy,25525.0,0.0,38,41.641229064705854,0.036143699063518234,0.000392156862745098,-0.0001959631589261219,25514.444444444445,25522.0,116.6862,824,,0.0,050120bd1cf8,VWAP,VWAP,1,25507.604052403858,-5.448064762669674,-4.08163138711219,0,-0.0001958863858961802,12.75,0.00039184952978056425,0,,25525.0,38,,0.0,,2424.88,0,38,KODEX 미국S&P500,0.0,2026-07-09T02:53:29.472194+00:00,0.0,0,20
35769,2026-07-09T03:03:27.467148+00:00,domestic,058730,,SKIP,sell:no_orderable_qty,5290.0,,184,,,,,,,104.0761,825,,,050120bd1cf8,RSI,RSI,1,,,,,,,,0,,,,,,,,,0,다스코,,,0.0,0,20
35807,2026-07-09T03:22:01.303041+00:00,domestic,058730,,SKIP,sell:no_orderable_qty,4960.0,,184,,,,,,,109.1178,827,,,050120bd1cf8,RSI,RSI,1,,,,,,,,0,,,,,,,,,0,다스코,,,0.0,0,20
35828,2026-07-09T03:29:59.548580+00:00,domestic,058730,,SKIP,sell:no_orderable_qty,4955.0,,184,,,,,,,113.6192,828,,,050120bd1cf8,RSI,RSI,1,,,,,,,,0,,,,,,,,,0,다스코,,,0.0,0,20
35847,2026-07-09T03:40:31.244613+00:00,domestic,058730,,SKIP,sell:no_orderable_qty,4995.0,,184,,,,,,,106.4181,829,,,050120bd1cf8,RSI,RSI,1,,,,,,,,0,,,,,,,,,0,다스코,,,0.0,0,20
