id,logged_at,market,symbol,exchange_code,action_bias,action_reason,price,pnl_pct,holding_qty,rsi14,volume_ratio,intraday_momentum,intraday_bar_return,minute_ma_fast,minute_ma_slow,activity_score,cycle_no,realized_pnl_usd,realized_pnl_krw,session_id,strategy_flag,entry_by,is_session_trade,vwap,macd_line,macd_signal,macd_golden,breakout_distance_pct,atr,spread_pct,consecutive_losses,hold_cycles,entry_price,qty_executed,net_pnl_usd,net_pnl_krw,commission_usd,commission_krw,is_virtual,orderable_qty,stock_name,hold_duration_min,entry_time,exit_cooldown_remaining,cb_active,pool_size,exit_by
67769,2026-07-14T20:57:39.338229+00:00,overseas,TCBK,NASD,WAIT,volume_low,58.81,,0,58.0612267267557,3.5778175313059034e-05,-0.0001700102006120029,-0.011523541236662894,58.876177777777784,58.80788571428572,-380.3459,13,,,1e42d58103e5,VWAP+VOL+RSI,,0,58.7888934859924,0.06471487012607469,0.034485095685775166,0,-0.011523541236662894,0.24952500000000022,0.0,0,,,,,,,,,,,,,,,,
67770,2026-07-14T20:57:39.347792+00:00,overseas,FAST,NASD,WAIT,[VWAP] standalone_vwap_blocked,46.0,,0,53.5534738997135,8.045375920189871e-06,0.00568430257979882,0.00568430257979882,45.64055555555555,45.56738095238095,-399.0042,13,,,1e42d58103e5,VWAP,VWAP,0,45.712808995384066,0.04113070608382685,0.01117926546174382,0,-0.0035741362504061337,0.33437499999999964,0.0,0,,,,,,,,,,,,,,,,
67771,2026-07-14T20:57:39.357538+00:00,overseas,NSA,NYSE,WAIT,volume_low,43.88,,0,35.16223822792895,0.00257133306477188,-0.01922217255252569,-0.01922217255252569,44.745111111111115,44.84002380952381,-484.7633,13,,,1e42d58103e5,,,0,44.75964227733989,-0.12472461162737858,-0.048293309064472795,0,-0.024888888888888832,0.28312500000000007,0.0,0,,,,,,,,,,,,,,,,
67772,2026-07-14T20:57:39.366809+00:00,overseas,WFC,NYSE,WAIT,volume_low,85.29,,0,43.97675291771174,0.0004722773212430339,0.0027039736656478248,0.0,85.19990000000001,85.18535238095238,-494.2894,13,,,1e42d58103e5,VWAP+VOL,,0,85.2211406997735,0.0159715838893959,0.016694729398923372,0,-0.007447922727801705,0.42192500000000166,0.0,0,,,,,,,,,,,,,,,,
67773,2026-07-14T20:57:39.376195+00:00,overseas,TREX,NYSE,WAIT,volume_low,44.17,,0,44.84731243358092,0.5956736035049288,0.00045300113250290206,0.0,44.026377777777775,44.3946380952381,-713.2248,13,,,1e42d58103e5,VWAP+VOL+RSI,,0,44.336021952160806,-0.29509107313342753,-0.33832141728232806,0,-0.0008369715203474345,0.15742500000000081,0.0,0,,,,,,,,,,,,,,,,
67774,2026-07-14T20:57:39.385546+00:00,overseas,GEHC,NASD,WAIT,[VWAP+RSI] overseas_volume_floor,61.76,,0,47.08094811125341,0.006064281382656155,-0.005795235028976166,-0.00048551545557535425,61.819655555555556,61.46818571428571,-1041.9964,13,,,1e42d58103e5,VWAP+RSI,VWAP,0,61.43634611207325,0.22976173161494273,0.19780331721227815,0,-0.005795235028976166,0.13413749999999958,0.0,0,,,,,,,,,,,,,,,,
67775,2026-07-14T20:57:39.394611+00:00,overseas,RDN,NYSE,WAIT,volume_low,35.88,,0,40.76783043729769,0.003997761253697929,-0.006094182825484733,0.0,36.0937,37.42921428571429,-1076.9384,13,,,1e42d58103e5,VOL,,0,38.78970192101224,-0.6539715999224853,-0.49257396143340826,0,-0.013743815283122594,0.27291249999999945,0.0,0,,,,,,,,,,,,,,,,
67776,2026-07-14T20:57:39.403377+00:00,overseas,THC,NYSE,WAIT,volume_low,183.4,,0,59.99647087136876,0.00043351786743890653,-0.0012525186516363872,-0.0015787468016766947,182.4888888888889,181.69297619047617,-1132.0205,13,,,1e42d58103e5,VWAP+VOL+RSI,,0,181.56404315553598,0.5967596145799803,0.3141705897641576,0,-0.0028815310172348235,1.2124999999999986,0.0,0,,,,,,,,,,,,,,,,
67777,2026-07-14T20:57:39.420100+00:00,overseas,PSO,NYSE,WAIT,volume_low,16.57,,0,41.62335872451528,0.00020108586366378444,-0.0027083960276857153,0.0,16.598888888888887,16.59077142857143,-1142.696,13,,,1e42d58103e5,VWAP+VOL,,0,16.60108582476151,-0.00449813277531419,-0.0028094360370054176,0,-0.003907424105801098,0.019375000000000586,0.0,0,,,,,,,,,,,,,,,,
67778,2026-07-14T20:57:39.431785+00:00,overseas,HCA,NYSE,WAIT,[VWAP] standalone_vwap_blocked,364.52,,0,55.907110103706906,0.00016161354968000517,5.486968449926423e-05,-0.0010413812003288447,364.2440444444444,363.6232809523809,-1301.2429,13,,,1e42d58103e5,VWAP,VWAP,0,362.96500604071707,0.5227732461891037,0.36859145387291053,0,-0.0012877065125072667,0.5014375000000015,0.0,0,,,,,,,,,,,,,,,,
67779,2026-07-14T20:59:16.100347+00:00,overseas,CLSK,NASD,HOLD,vr=0.1x mom=+0.15%,13.5,0.008968609865470793,0,67.83897736531262,0.10653702937525858,0.0014836795252225203,0.0,13.49478888888889,13.438942857142857,1894.241,14,,,1e42d58103e5,VWAP+VOL,VWAP,0,13.464145493605079,0.021960246936913563,0.020569674943226708,0,-0.0010950957468848417,0.026612499999999706,0.0,0,,,,,,,,,,,,,,,,
