id,logged_at,market,symbol,exchange_code,action_bias,action_reason,price,pnl_pct,holding_qty,rsi14,volume_ratio,intraday_momentum,intraday_bar_return,minute_ma_fast,minute_ma_slow,activity_score,cycle_no,realized_pnl_usd,realized_pnl_krw,session_id,strategy_flag,entry_by,is_session_trade
12546,2026-07-06T00:11:13.560064+00:00,domestic,000660,,WAIT,volume_low,2451000.0,,0,71.78112496804688,0.15098995835599535,-0.0032428050263477908,0.004493464052287581,2456666.6666666665,2442595.238095238,120.9925,998,,,1d30606ac920,,,1
12547,2026-07-06T00:11:15.166778+00:00,domestic,005930,,WAIT,volume_low,320500.0,,0,50.86177366382659,0.3465940972750488,-0.0015527950310559005,0.0046875,320805.55555555556,315928.5714285714,119.2937,998,,,1d30606ac920,,,1
12548,2026-07-06T00:11:44.579658+00:00,domestic,005930,,WAIT,volume_low,321000.0,,0,50.85976076680635,0.6818349128136671,-0.003105590062111801,0.003125,320750.0,315904.7619047619,119.9388,999,,,1d30606ac920,,,1
12549,2026-07-06T00:11:46.936924+00:00,domestic,000660,,WAIT,volume_low,2448000.0,,0,71.78000679552086,0.4041416707931843,-0.005674908796108634,0.002042483660130719,2456000.0,2442309.523809524,119.0013,999,,,1d30606ac920,,,1
12550,2026-07-06T00:12:14.733186+00:00,domestic,000660,,WAIT,volume_low,2455000.0,,0,75.35600258098891,0.14016152982506971,-0.008491710473109584,-0.0024410089503661514,2459555.5555555555,2442642.8571428573,121.8189,1000,,,1d30606ac920,,,1
12551,2026-07-06T00:12:17.535584+00:00,domestic,005930,,WAIT,volume_low,321000.0,,0,53.47910154438674,0.16239769640003185,-0.004658385093167702,-0.001557632398753894,321027.77777777775,316357.14285714284,120.2139,1000,,,1d30606ac920,,,1
12552,2026-07-06T00:12:48.882317+00:00,domestic,000660,,WAIT,volume_low,2447000.0,,0,75.3592308679473,0.6055557567636087,-0.005256773150020219,0.0008136696501220504,2460444.4444444445,2443023.8095238097,120.8388,1001,,,1d30606ac920,,,1
12553,2026-07-06T00:12:51.712695+00:00,domestic,005930,,WAIT,volume_low,320000.0,,0,53.482171476973065,0.37841103802668663,-0.002329192546583851,0.000778816199376947,321111.1111111111,316392.85714285716,119.8031,1001,,,1d30606ac920,,,1
12554,2026-07-06T00:13:22.885611+00:00,domestic,000660,,WAIT,volume_low,2463000.0,,0,77.14563903846324,0.22041576483616046,0.008169934640522876,0.004885993485342019,2461555.5555555555,2443595.238095238,120.4859,1002,,,1d30606ac920,,,1
12555,2026-07-06T00:13:25.710605+00:00,domestic,005930,,WAIT,volume_low,321250.0,,0,51.142462273521566,0.6212287799631592,0.0078125,0.003110419906687403,321416.6666666667,316904.7619047619,118.6652,1002,,,1d30606ac920,,,1
12556,2026-07-06T00:13:56.884851+00:00,domestic,000660,,WAIT,volume_low,2468000.0,,0,77.14493967661569,0.5628429053203805,0.006127450980392157,0.0028501628664495114,2461000.0,2443357.1428571427,120.4802,1003,,,1d30606ac920,,,1
12557,2026-07-06T00:13:59.709067+00:00,domestic,005930,,WAIT,pullback_entry,322500.0,,0,51.14150911652712,1.2670580710995494,0.00703125,0.0023328149300155523,321388.8888888889,316892.85714285716,119.3971,1003,,,1d30606ac920,,,1
12558,2026-07-06T00:14:28.240803+00:00,domestic,000660,,WAIT,volume_low,2465000.0,,0,74.73892375655016,0.5394469778843873,0.004475183075671277,0.00243605359317905,2463555.5555555555,2444500.0,119.9621,1004,,,1d30606ac920,,,1
12559,2026-07-06T00:14:31.081880+00:00,domestic,005930,,BUY,[RSI] volume_low,322000.0,,0,46.102413047448444,0.4940100693317953,0.004672897196261682,0.0007757951900698216,321722.22222222225,317392.85714285716,118.5115,1004,,,1d30606ac920,RSI,RSI,1
12560,2026-07-06T00:14:32.147869+00:00,domestic,005930,,BUY_REAL,domestic_buy,322000.0,0.0,3,,,,,,,,1004,,0.0,1d30606ac920,RSI,RSI,1
12561,2026-07-06T00:14:58.633875+00:00,domestic,005930,,HOLD,vr=0.9x mom=+0.78%,323000.0,0.0015503875968992248,3,46.106721171038004,0.9102171274767793,0.00778816199376947,0.003878975950349108,321833.3333333333,317440.4761904762,119.1273,1005,,,1d30606ac920,RSI,RSI,1
